,artist_name,album_group,album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
0,Junkie Kid,album,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5kjDWsciPAjBS2y9vidJK0'},https://api.spotify.com/v1/albums/5kjDWsciPAjBS2y9vidJK0,5kjDWsciPAjBS2y9vidJK0,"[{'height': 640, 'url': 'https://i.scdn.co/image/0c5cca729feb2ca2474e8476653186fb08b26277', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/45a02d87816d4f924902ec91bf19da37ce33d097', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/3531a7d21fd7401d932e59754b3440e9f71e16ea', 'width': 64}]","Puro Pinche Hardstyle, Vol. 1",2019-10-18,day,11,album,spotify:album:5kjDWsciPAjBS2y9vidJK0
1,Junkie Kid,album,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5za9nsr6ne6HQDKrKcyQNB'},https://api.spotify.com/v1/albums/5za9nsr6ne6HQDKrKcyQNB,5za9nsr6ne6HQDKrKcyQNB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733de0414a93ab4d8646b15678', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023de0414a93ab4d8646b15678', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513de0414a93ab4d8646b15678', 'width': 64}]",Find Yourself,2018-05-04,day,16,album,spotify:album:5za9nsr6ne6HQDKrKcyQNB
2,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LIl9fjMPEZp8UDiL8Yuo4'}, 'href': 'https://api.spotify.com/v1/artists/0LIl9fjMPEZp8UDiL8Yuo4', 'id': '0LIl9fjMPEZp8UDiL8Yuo4', 'name': '4B', 'type': 'artist', 'uri': 'spotify:artist:0LIl9fjMPEZp8UDiL8Yuo4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1x0ScxgiyFRQDKT4VwcLHa'}, 'href': 'https://api.spotify.com/v1/artists/1x0ScxgiyFRQDKT4VwcLHa', 'id': '1x0ScxgiyFRQDKT4VwcLHa', 'name': 'LNY TNZ', 'type': 'artist', 'uri': 'spotify:artist:1x0ScxgiyFRQDKT4VwcLHa'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5NDy2Iyi9ULnMHUvySlpAO'},https://api.spotify.com/v1/albums/5NDy2Iyi9ULnMHUvySlpAO,5NDy2Iyi9ULnMHUvySlpAO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ff0a14288cc02368acc4de1d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ff0a14288cc02368acc4de1d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ff0a14288cc02368acc4de1d', 'width': 64}]",Love Is Dead (LNY TNZ Remix),2018-07-09,day,1,album,spotify:album:5NDy2Iyi9ULnMHUvySlpAO
3,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0CbeG1224FS58EUx4tPevZ'}, 'href': 'https://api.spotify.com/v1/artists/0CbeG1224FS58EUx4tPevZ', 'id': '0CbeG1224FS58EUx4tPevZ', 'name': 'Timmy Trumpet', 'type': 'artist', 'uri': 'spotify:artist:0CbeG1224FS58EUx4tPevZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4MncqghqizuZMGN71WuAyO'},https://api.spotify.com/v1/albums/4MncqghqizuZMGN71WuAyO,4MncqghqizuZMGN71WuAyO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734ff6aa08acd0a235344fe239', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024ff6aa08acd0a235344fe239', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514ff6aa08acd0a235344fe239', 'width': 64}]",Toro,2018-05-25,day,1,album,spotify:album:4MncqghqizuZMGN71WuAyO
4,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4IhMfdQPtmo8NvYhnjetcY'}, 'href': 'https://api.spotify.com/v1/artists/4IhMfdQPtmo8NvYhnjetcY', 'id': '4IhMfdQPtmo8NvYhnjetcY', 'name': 'Gianni Marino', 'type': 'artist', 'uri': 'spotify:artist:4IhMfdQPtmo8NvYhnjetcY'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5f6nnVoplUJUnqqZhn5h2I'},https://api.spotify.com/v1/albums/5f6nnVoplUJUnqqZhn5h2I,5f6nnVoplUJUnqqZhn5h2I,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273584e046ead6afba94daeb856', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02584e046ead6afba94daeb856', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851584e046ead6afba94daeb856', 'width': 64}]",Equinox,2017-06-14,day,1,album,spotify:album:5f6nnVoplUJUnqqZhn5h2I
5,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LIl9fjMPEZp8UDiL8Yuo4'}, 'href': 'https://api.spotify.com/v1/artists/0LIl9fjMPEZp8UDiL8Yuo4', 'id': '0LIl9fjMPEZp8UDiL8Yuo4', 'name': '4B', 'type': 'artist', 'uri': 'spotify:artist:0LIl9fjMPEZp8UDiL8Yuo4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3dseRZqicGZp7U6Sib0BWa'},https://api.spotify.com/v1/albums/3dseRZqicGZp7U6Sib0BWa,3dseRZqicGZp7U6Sib0BWa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ad2b517aad6a5fdea3b56bf5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ad2b517aad6a5fdea3b56bf5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ad2b517aad6a5fdea3b56bf5', 'width': 64}]",Love Is Dead,2017-04-03,day,1,album,spotify:album:3dseRZqicGZp7U6Sib0BWa
6,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2EwQKfT02qELMA8nmPUgv9'},https://api.spotify.com/v1/albums/2EwQKfT02qELMA8nmPUgv9,2EwQKfT02qELMA8nmPUgv9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eb69ac5716d5e173408e4792', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eb69ac5716d5e173408e4792', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eb69ac5716d5e173408e4792', 'width': 64}]",FVEGO,2016-12-20,day,1,album,spotify:album:2EwQKfT02qELMA8nmPUgv9
7,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2mxNzGDRK6oFFJN8CqBUNr'}, 'href': 'https://api.spotify.com/v1/artists/2mxNzGDRK6oFFJN8CqBUNr', 'id': '2mxNzGDRK6oFFJN8CqBUNr', 'name': 'Skellism', 'type': 'artist', 'uri': 'spotify:artist:2mxNzGDRK6oFFJN8CqBUNr'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3Cvfa8LsjOXdeQMuviP4lP'},https://api.spotify.com/v1/albums/3Cvfa8LsjOXdeQMuviP4lP,3Cvfa8LsjOXdeQMuviP4lP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27337d1c115256a134c3f6a92e3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0237d1c115256a134c3f6a92e3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485137d1c115256a134c3f6a92e3', 'width': 64}]",TIHS,2016-08-22,day,1,album,spotify:album:3Cvfa8LsjOXdeQMuviP4lP
8,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2wyhnmOmTqEjCQeKZhcKYU'},https://api.spotify.com/v1/albums/2wyhnmOmTqEjCQeKZhcKYU,2wyhnmOmTqEjCQeKZhcKYU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735c674c4b7b73c38cc720b85e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025c674c4b7b73c38cc720b85e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515c674c4b7b73c38cc720b85e', 'width': 64}]",Seven Days EP,2016-07-20,day,7,album,spotify:album:2wyhnmOmTqEjCQeKZhcKYU
9,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5tolNvzmditX20Utza00SV'},https://api.spotify.com/v1/albums/5tolNvzmditX20Utza00SV,5tolNvzmditX20Utza00SV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27304337512675c500b246a4b27', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0204337512675c500b246a4b27', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485104337512675c500b246a4b27', 'width': 64}]",Hard Soundz,2016-01-21,day,1,album,spotify:album:5tolNvzmditX20Utza00SV
10,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AE', 'BH', 'DZ', 'EG', 'HK', 'ID', 'IN', 'JO', 'KW', 'LB', 'MA', 'MY', 'OM', 'PH', 'QA', 'SA', 'SG', 'TH', 'TN', 'TW', 'VN']",{'spotify': 'https://open.spotify.com/album/7kbhLauABUL8pZkixd5VtA'},https://api.spotify.com/v1/albums/7kbhLauABUL8pZkixd5VtA,7kbhLauABUL8pZkixd5VtA,"[{'height': 640, 'url': 'https://i.scdn.co/image/18f34c9641a9d53c66b3f6ef86b8265be7c85aa2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/2bc5ae933eaa7fb9ce4ee12ca27f567692e797f6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/cd0e6f515dc71ed02277afd31f5c4c3b3fcbc376', 'width': 64}]",W.H.A.T.,2014-05-13,day,2,album,spotify:album:7kbhLauABUL8pZkixd5VtA
11,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/53UXMZxwzQyV4j7tZaVF58'}, 'href': 'https://api.spotify.com/v1/artists/53UXMZxwzQyV4j7tZaVF58', 'id': '53UXMZxwzQyV4j7tZaVF58', 'name': 'Sandro Silva', 'type': 'artist', 'uri': 'spotify:artist:53UXMZxwzQyV4j7tZaVF58'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AE', 'BH', 'DZ', 'EG', 'HK', 'ID', 'IN', 'JO', 'KW', 'LB', 'MA', 'MY', 'OM', 'PH', 'QA', 'SA', 'SG', 'TH', 'TN', 'TW', 'VN']",{'spotify': 'https://open.spotify.com/album/4jk8PlaNsuYWB0LdFbPcJI'},https://api.spotify.com/v1/albums/4jk8PlaNsuYWB0LdFbPcJI,4jk8PlaNsuYWB0LdFbPcJI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735c4fce43c531908d6e5599db', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025c4fce43c531908d6e5599db', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515c4fce43c531908d6e5599db', 'width': 64}]",Miraj,2014-05-13,day,1,album,spotify:album:4jk8PlaNsuYWB0LdFbPcJI
12,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7CCjtD0hCK005Bvg2WG1a7'}, 'href': 'https://api.spotify.com/v1/artists/7CCjtD0hCK005Bvg2WG1a7', 'id': '7CCjtD0hCK005Bvg2WG1a7', 'name': 'Carnage', 'type': 'artist', 'uri': 'spotify:artist:7CCjtD0hCK005Bvg2WG1a7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4BNefqgmHstHlE3AIrxSjm'},https://api.spotify.com/v1/albums/4BNefqgmHstHlE3AIrxSjm,4BNefqgmHstHlE3AIrxSjm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27368cd03e7e250f19ed84c96ba', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0268cd03e7e250f19ed84c96ba', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485168cd03e7e250f19ed84c96ba', 'width': 64}]",Krakatoa,2014-04-07,day,1,album,spotify:album:4BNefqgmHstHlE3AIrxSjm
13,Junkie Kid,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KAvgimTLG9YZew4b9B4bG'}, 'href': 'https://api.spotify.com/v1/artists/1KAvgimTLG9YZew4b9B4bG', 'id': '1KAvgimTLG9YZew4b9B4bG', 'name': 'Victor Niglio', 'type': 'artist', 'uri': 'spotify:artist:1KAvgimTLG9YZew4b9B4bG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3CjPghA9sowRwFGSrU038J'}, 'href': 'https://api.spotify.com/v1/artists/3CjPghA9sowRwFGSrU038J', 'id': '3CjPghA9sowRwFGSrU038J', 'name': 'Junkie Kid', 'type': 'artist', 'uri': 'spotify:artist:3CjPghA9sowRwFGSrU038J'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1yUVEDkHUzbjCq7dOwf1C5'},https://api.spotify.com/v1/albums/1yUVEDkHUzbjCq7dOwf1C5,1yUVEDkHUzbjCq7dOwf1C5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739190eee681d47d841a38a319', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029190eee681d47d841a38a319', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519190eee681d47d841a38a319', 'width': 64}]",STFU,2014-03-20,day,1,album,spotify:album:1yUVEDkHUzbjCq7dOwf1C5
